customer_id,product_id,week_t,week_t_plus_1,proba_compra_t1,pred_binaria,rank_semana
123150,63538,2024-01-01,2024-01-08,0.8000824,1,1.0
123150,42132,2024-01-01,2024-01-08,0.76492226,0,2.0
123150,44662,2024-01-01,2024-01-08,0.69542706,0,3.0
123150,60522,2024-01-01,2024-01-08,0.69542706,0,3.0
123150,63218,2024-01-01,2024-01-08,0.69542706,0,3.0
123150,61280,2024-01-08,2024-01-15,0.9158725,1,1.0
123150,63538,2024-01-08,2024-01-15,0.8000824,1,2.0
123150,37644,2024-01-08,2024-01-15,0.76492226,0,3.0
123150,44644,2024-01-08,2024-01-15,0.69542706,0,4.0
123150,63218,2024-01-08,2024-01-15,0.69542706,0,4.0
123150,63538,2024-01-15,2024-01-22,0.8000824,1,1.0
123150,42132,2024-01-15,2024-01-22,0.76492226,0,2.0
123150,44662,2024-01-15,2024-01-22,0.69542706,0,3.0
123150,60522,2024-01-15,2024-01-22,0.69542706,0,3.0
123150,63218,2024-01-15,2024-01-22,0.69542706,0,3.0
123150,63538,2024-01-22,2024-01-29,0.8000824,1,1.0
123150,42132,2024-01-22,2024-01-29,0.76492226,0,2.0
123150,44662,2024-01-22,2024-01-29,0.69542706,0,3.0
123150,60522,2024-01-22,2024-01-29,0.69542706,0,3.0
123150,63218,2024-01-22,2024-01-29,0.69542706,0,3.0
123150,63540,2024-01-29,2024-02-05,0.8000824,1,1.0
123150,39186,2024-01-29,2024-02-05,0.76492226,0,2.0
123150,44660,2024-01-29,2024-02-05,0.69542706,0,3.0
123150,60978,2024-01-29,2024-02-05,0.69542706,0,3.0
123150,63220,2024-01-29,2024-02-05,0.69542706,0,3.0
123150,61028,2024-02-05,2024-02-12,0.9158725,1,1.0
123150,63510,2024-02-05,2024-02-12,0.8000824,1,2.0
123150,39186,2024-02-05,2024-02-12,0.76492226,0,3.0
123150,44660,2024-02-05,2024-02-12,0.69542706,0,4.0
123150,63188,2024-02-05,2024-02-12,0.69542706,0,4.0
123150,61028,2024-02-12,2024-02-19,0.9158725,1,1.0
123150,63510,2024-02-12,2024-02-19,0.8000824,1,2.0
123150,39186,2024-02-12,2024-02-19,0.76492226,0,3.0
123150,44660,2024-02-12,2024-02-19,0.69542706,0,4.0
123150,63188,2024-02-12,2024-02-19,0.69542706,0,4.0
123150,63538,2024-02-19,2024-02-26,0.8000824,1,1.0
123150,39186,2024-02-19,2024-02-26,0.76492226,0,2.0
123150,44660,2024-02-19,2024-02-26,0.69542706,0,3.0
123150,60522,2024-02-19,2024-02-26,0.69542706,0,3.0
123150,63218,2024-02-19,2024-02-26,0.69542706,0,3.0
128334,50270,2024-01-01,2024-01-08,0.9158725,1,1.0
128334,63508,2024-01-01,2024-01-08,0.9158725,1,1.0
128334,62618,2024-01-01,2024-01-08,0.9143117,1,2.0
128334,36722,2024-01-01,2024-01-08,0.69542706,0,3.0
128334,61560,2024-01-01,2024-01-08,0.5771086,0,4.0
128334,62614,2024-01-08,2024-01-15,0.9143117,1,1.0
128334,1370,2024-01-08,2024-01-15,0.69542706,0,2.0
128334,36722,2024-01-08,2024-01-15,0.69542706,0,2.0
128334,57522,2024-01-08,2024-01-15,0.5771086,0,3.0
128334,61552,2024-01-08,2024-01-15,0.5771086,0,3.0
128334,50270,2024-01-15,2024-01-22,0.9158725,1,1.0
128334,63508,2024-01-15,2024-01-22,0.9158725,1,1.0
128334,62618,2024-01-15,2024-01-22,0.9143117,1,2.0
128334,36722,2024-01-15,2024-01-22,0.69542706,0,3.0
128334,61560,2024-01-15,2024-01-22,0.5771086,0,4.0
128334,50270,2024-01-22,2024-01-29,0.9158725,1,1.0
128334,63508,2024-01-22,2024-01-29,0.9158725,1,1.0
128334,62618,2024-01-22,2024-01-29,0.9143117,1,2.0
128334,36722,2024-01-22,2024-01-29,0.69542706,0,3.0
128334,61560,2024-01-22,2024-01-29,0.5771086,0,4.0
128334,1370,2024-01-29,2024-02-05,0.9158725,1,1.0
128334,62616,2024-01-29,2024-02-05,0.9143117,1,2.0
128334,36762,2024-01-29,2024-02-05,0.69542706,0,3.0
128334,61558,2024-01-29,2024-02-05,0.5771086,0,4.0
128334,62170,2024-01-29,2024-02-05,0.5771086,0,4.0
128334,62616,2024-02-05,2024-02-12,0.9143117,1,1.0
128334,36720,2024-02-05,2024-02-12,0.69542706,0,2.0
128334,50270,2024-02-05,2024-02-12,0.69542706,0,2.0
128334,61558,2024-02-05,2024-02-12,0.5771086,0,3.0
128334,62170,2024-02-05,2024-02-12,0.5771086,0,3.0
128334,62616,2024-02-12,2024-02-19,0.9143117,1,1.0
128334,36720,2024-02-12,2024-02-19,0.69542706,0,2.0
128334,50270,2024-02-12,2024-02-19,0.69542706,0,2.0
128334,61558,2024-02-12,2024-02-19,0.5771086,0,3.0
128334,62170,2024-02-12,2024-02-19,0.5771086,0,3.0
128334,50270,2024-02-19,2024-02-26,0.9158725,1,1.0
128334,62618,2024-02-19,2024-02-26,0.9143117,1,2.0
128334,36722,2024-02-19,2024-02-26,0.69542706,0,3.0
128334,61560,2024-02-19,2024-02-26,0.5771086,0,4.0
128334,63538,2024-02-19,2024-02-26,0.5771086,0,4.0
128469,16358,2024-01-01,2024-01-08,0.9143117,1,1.0
128469,35846,2024-01-01,2024-01-08,0.9143117,1,1.0
128469,55798,2024-01-01,2024-01-08,0.9143117,1,1.0
128469,56484,2024-01-01,2024-01-08,0.9143117,1,1.0
128469,63538,2024-01-01,2024-01-08,0.9057765,1,2.0
128469,1370,2024-01-08,2024-01-15,0.9143117,1,1.0
128469,35732,2024-01-08,2024-01-15,0.9143117,1,1.0
128469,55632,2024-01-08,2024-01-15,0.9143117,1,1.0
128469,60978,2024-01-08,2024-01-15,0.9143117,1,1.0
128469,63418,2024-01-08,2024-01-15,0.9057765,1,2.0
128469,16358,2024-01-15,2024-01-22,0.9143117,1,1.0
128469,35846,2024-01-15,2024-01-22,0.9143117,1,1.0
128469,55798,2024-01-15,2024-01-22,0.9143117,1,1.0
128469,56484,2024-01-15,2024-01-22,0.9143117,1,1.0
128469,63538,2024-01-15,2024-01-22,0.9057765,1,2.0
128469,16358,2024-01-22,2024-01-29,0.9143117,1,1.0
128469,35846,2024-01-22,2024-01-29,0.9143117,1,1.0
128469,55798,2024-01-22,2024-01-29,0.9143117,1,1.0
128469,56484,2024-01-22,2024-01-29,0.9143117,1,1.0
128469,63538,2024-01-22,2024-01-29,0.9057765,1,2.0
128469,63136,2024-01-29,2024-02-05,0.9158725,1,1.0
128469,10652,2024-01-29,2024-02-05,0.9143117,1,2.0
128469,1372,2024-01-29,2024-02-05,0.9143117,1,2.0
128469,55632,2024-01-29,2024-02-05,0.9143117,1,2.0
128469,55638,2024-01-29,2024-02-05,0.9143117,1,2.0
128469,63136,2024-02-05,2024-02-12,0.9158725,1,1.0
128469,10652,2024-02-05,2024-02-12,0.9143117,1,2.0
128469,1372,2024-02-05,2024-02-12,0.9143117,1,2.0
128469,55638,2024-02-05,2024-02-12,0.9143117,1,2.0
128469,55798,2024-02-05,2024-02-12,0.9143117,1,2.0
128469,63136,2024-02-12,2024-02-19,0.9158725,1,1.0
128469,10652,2024-02-12,2024-02-19,0.9143117,1,2.0
128469,1372,2024-02-12,2024-02-19,0.9143117,1,2.0
128469,55638,2024-02-12,2024-02-19,0.9143117,1,2.0
128469,55798,2024-02-12,2024-02-19,0.9143117,1,2.0
128469,63136,2024-02-19,2024-02-26,0.9158725,1,1.0
128469,16358,2024-02-19,2024-02-26,0.9143117,1,2.0
128469,35846,2024-02-19,2024-02-26,0.9143117,1,2.0
128469,55638,2024-02-19,2024-02-26,0.9143117,1,2.0
128469,55798,2024-02-19,2024-02-26,0.9143117,1,2.0
128502,3382,2024-01-01,2024-01-08,0.90902686,1,1.0
128502,33886,2024-01-01,2024-01-08,0.6573247,0,2.0
128502,59822,2024-01-01,2024-01-08,0.6573247,0,2.0
128502,60,2024-01-01,2024-01-08,0.6573247,0,2.0
128502,61552,2024-01-01,2024-01-08,0.6573247,0,2.0
128502,58504,2024-01-08,2024-01-15,0.90902686,1,1.0
128502,1372,2024-01-08,2024-01-15,0.86619973,1,2.0
128502,45912,2024-01-08,2024-01-15,0.6573247,0,3.0
128502,59776,2024-01-08,2024-01-15,0.6573247,0,3.0
128502,59816,2024-01-08,2024-01-15,0.6573247,0,3.0
128502,3382,2024-01-15,2024-01-22,0.90902686,1,1.0
128502,33886,2024-01-15,2024-01-22,0.6573247,0,2.0
128502,59822,2024-01-15,2024-01-22,0.6573247,0,2.0
128502,60,2024-01-15,2024-01-22,0.6573247,0,2.0
128502,61552,2024-01-15,2024-01-22,0.6573247,0,2.0
128502,3382,2024-01-22,2024-01-29,0.90902686,1,1.0
128502,33886,2024-01-22,2024-01-29,0.6573247,0,2.0
128502,59822,2024-01-22,2024-01-29,0.6573247,0,2.0
128502,60,2024-01-22,2024-01-29,0.6573247,0,2.0
128502,61552,2024-01-22,2024-01-29,0.6573247,0,2.0
128502,45912,2024-01-29,2024-02-05,0.90902686,1,1.0
128502,33534,2024-01-29,2024-02-05,0.6573247,0,2.0
128502,59816,2024-01-29,2024-02-05,0.6573247,0,2.0
128502,59822,2024-01-29,2024-02-05,0.6573247,0,2.0
128502,61542,2024-01-29,2024-02-05,0.6573247,0,2.0
128502,33534,2024-02-05,2024-02-12,0.90902686,1,1.0
128502,3382,2024-02-05,2024-02-12,0.6573247,0,2.0
128502,59816,2024-02-05,2024-02-12,0.6573247,0,2.0
128502,59822,2024-02-05,2024-02-12,0.6573247,0,2.0
128502,61542,2024-02-05,2024-02-12,0.6573247,0,2.0
128502,33534,2024-02-12,2024-02-19,0.90902686,1,1.0
128502,3382,2024-02-12,2024-02-19,0.6573247,0,2.0
128502,59816,2024-02-12,2024-02-19,0.6573247,0,2.0
128502,59822,2024-02-12,2024-02-19,0.6573247,0,2.0
128502,61542,2024-02-12,2024-02-19,0.6573247,0,2.0
128502,33534,2024-02-19,2024-02-26,0.90902686,1,1.0
128502,3382,2024-02-19,2024-02-26,0.6573247,0,2.0
128502,59816,2024-02-19,2024-02-26,0.6573247,0,2.0
128502,59822,2024-02-19,2024-02-26,0.6573247,0,2.0
128502,61542,2024-02-19,2024-02-26,0.6573247,0,2.0
128526,1304,2024-01-01,2024-01-08,0.90902686,1,1.0
128526,34092,2024-01-01,2024-01-08,0.90902686,1,1.0
128526,33886,2024-01-01,2024-01-08,0.83488905,1,2.0
128526,53256,2024-01-01,2024-01-08,0.6715749,0,3.0
128526,59394,2024-01-01,2024-01-08,0.6715749,0,3.0
128526,50718,2024-01-08,2024-01-15,0.9158725,1,1.0
128526,11490,2024-01-08,2024-01-15,0.90902686,1,2.0
128526,33534,2024-01-08,2024-01-15,0.90902686,1,2.0
128526,32496,2024-01-08,2024-01-15,0.83488905,1,3.0
128526,53160,2024-01-08,2024-01-15,0.6715749,0,4.0
128526,1304,2024-01-15,2024-01-22,0.90902686,1,1.0
128526,34092,2024-01-15,2024-01-22,0.90902686,1,1.0
128526,33886,2024-01-15,2024-01-22,0.83488905,1,2.0
128526,53256,2024-01-15,2024-01-22,0.6715749,0,3.0
128526,59394,2024-01-15,2024-01-22,0.6715749,0,3.0
128526,1304,2024-01-22,2024-01-29,0.90902686,1,1.0
128526,34092,2024-01-22,2024-01-29,0.90902686,1,1.0
128526,33886,2024-01-22,2024-01-29,0.83488905,1,2.0
128526,53256,2024-01-22,2024-01-29,0.6715749,0,3.0
128526,59394,2024-01-22,2024-01-29,0.6715749,0,3.0
128526,1206,2024-01-29,2024-02-05,0.90902686,1,1.0
128526,3382,2024-01-29,2024-02-05,0.90902686,1,1.0
128526,33534,2024-01-29,2024-02-05,0.83488905,1,2.0
128526,53256,2024-01-29,2024-02-05,0.6715749,0,3.0
128526,59394,2024-01-29,2024-02-05,0.6715749,0,3.0
128526,124,2024-02-05,2024-02-12,0.90902686,1,1.0
128526,33886,2024-02-05,2024-02-12,0.90902686,1,1.0
128526,3382,2024-02-05,2024-02-12,0.83488905,1,2.0
128526,53160,2024-02-05,2024-02-12,0.6715749,0,3.0
128526,58504,2024-02-05,2024-02-12,0.6715749,0,3.0
128526,124,2024-02-12,2024-02-19,0.90902686,1,1.0
128526,33886,2024-02-12,2024-02-19,0.90902686,1,1.0
128526,3382,2024-02-12,2024-02-19,0.83488905,1,2.0
128526,53160,2024-02-12,2024-02-19,0.6715749,0,3.0
128526,58504,2024-02-12,2024-02-19,0.6715749,0,3.0
128526,124,2024-02-19,2024-02-26,0.90902686,1,1.0
128526,33886,2024-02-19,2024-02-26,0.90902686,1,1.0
128526,3382,2024-02-19,2024-02-26,0.83488905,1,2.0
